	amir_1_mix_1	amir_1_mix_5	amir_1_mix_7	amir_1_mix_8	amir_1_mix_10
WBGene00000068	30.2422647058605	63.7929529887329	28.9746375883194	28.4364366767124	47.6706040852152
WBGene00000070	8.82066053920932	17.2772581011152	17.170155607893	11.8485152819635	18.3348477250828
WBGene00000071	6.30047181372095	5.31607941572774	5.36567362746656	7.10910916917811	7.33393909003311
WBGene00000072	5.04037745097676	11.9611786853874	12.8776167059197	14.2182183383562	8.25068147628725
WBGene00000073	112.148398284233	120.27629678084	104.094068372851	92.4184191993155	106.34211680548
WBGene00000074	279.74094852921	239.223573707748	328.379226000954	214.45812660354	249.353929061126
WBGene00000075	37.8028308823257	26.5803970786387	33.2671764902927	46.2092095996577	27.5022715876242
WBGene00000079	171.37283333321	197.359448308892	191.01798113781	163.509510891097	145.762039414408
WBGene00000080	734.635013479862	777.476614550182	743.682364766865	661.147152733564	706.808379801941
WBGene00000081	76.8657561273955	71.1025621853586	85.850778039465	78.2002008609592	76.0896180590935
WBGene00000083	11.3408492646977	29.2384367865026	20.3895597843729	9.47881222557082	21.0850748838452
WBGene00000084	2.52018872548838	7.30960919662565	5.36567362746656	8.29396069737446	7.33393909003311
WBGene00000085	8.82066053920932	6.64509926965968	1.07313472549331	3.55455458458906	4.58371193127069
WBGene00000086	39.0629252450699	32.5609864213324	18.2432903333863	65.1668340507994	51.3375736302318
WBGene00000088	35.2826421568373	34.5545162022303	28.9746375883194	21.3273275075343	17.4181053388286
WBGene00000089	136.090191176372	110.308647876351	93.3627211179182	120.854855876028	119.176510213038
WBGene00000090	428.432083333024	474.460087853701	361.646402491246	402.84951958676	675.6391386693
WBGene00000092	238.157834558652	275.771619690877	312.282205118554	276.07040606975	286.940366897545
WBGene00000093	21.4216041666512	31.2319665674005	21.4626945098662	24.8818820921234	27.5022715876242
WBGene00000094	103.327737745024	152.172773275207	97.6552600198914	131.518519629795	143.011812255646
WBGene00000095	30.2422647058605	31.2319665674005	35.4134459412793	40.284951958676	31.1692411326407
WBGene00000096	1.26009436274419	3.98705956179581	8.5850778039465	0	0.916742386254139
WBGene00000097	376.768214460513	394.054386690819	520.470341864256	402.84951958676	462.038162672086
WBGene00000098	3453.91864828182	2568.99537765043	2790.15028628261	2659.99168080081	3374.52872380148
WBGene00000099	186.49396568614	265.139460859421	213.553810373169	174.173174644864	220.018172700993
WBGene00000100	994.214452205165	1123.68628649945	1190.10641057208	1000.01468979772	892.907084211531
WBGene00000101	4429.23168504583	3765.11324618917	3762.41034757955	3840.10380288438	4040.08369622199
WBGene00000102	1416.34606372447	1232.66591452187	1329.61392488621	1174.18786444258	1444.78600073652
WBGene00000103	42.8432083333024	48.5092246685157	51.510466823679	53.3183187688358	54.0878007889942
WBGene00000105	238.157834558652	315.642215308835	230.723965981062	310.431100387444	235.602793267314
WBGene00000106	1009.3355845581	1304.4329866342	1134.30340484643	954.99033172626	916.742386254139
WBGene00000107	241.938117646884	248.526712685272	240.382178510502	277.255257597946	242.019989971093
WBGene00000109	31.5023590686047	44.5221651067199	39.7059848432526	35.5455458458906	27.5022715876242
WBGene00000110	196.574720588094	176.759640572947	228.577696530076	184.836838398631	193.432643499623
WBGene00000111	35.2826421568373	51.1672643763795	46.1447931962124	47.3940611278541	31.1692411326407
WBGene00000112	84.4263223038607	146.856693859479	99.801529470878	104.266934481279	118.259767826784
WBGene00000113	623.746709558374	516.324213252557	495.78824317791	498.822493370664	548.211946979975
WBGene00000114	4330.94432475178	4413.67493490796	4875.25105791612	4853.15185949226	4945.82517384108
WBGene00000115	487.656518382001	601.381483904201	503.300186256363	728.683689840757	577.547703340107
WBGene00000116	34.0225477940931	42.5286353258219	41.8522542942392	63.981982522603	24.7520444288617
WBGene00000117	22.6816985293954	23.9223573707748	22.5358292353596	18.9576244511416	25.6687868151159
WBGene00000118	57.9643406862327	49.8382445224476	36.4865806667726	78.2002008609592	54.0878007889942
WBGene00000120	192.794437499861	155.495322910036	157.750804647517	164.694362419293	117.34302544053
WBGene00000121	1096.28209558744	1105.74451847137	1088.15861165022	968.02369853642	1104.67457543624
WBGene00000122	517.898783087862	598.058934269371	544.079305825109	560.434772836874	529.877099254892
WBGene00000123	1171.8877573521	1465.90889888693	1358.58856247453	1343.62163297466	1183.51442065409
WBGene00000133	3.78028308823257	5.31607941572774	5.36567362746656	4.73940611278541	6.41719670377897
WBGene00000135	1.26009436274419	5.31607941572774	5.36567362746656	5.92425764098176	0.916742386254139
WBGene00000136	11.3408492646977	13.2901985393194	10.7313472549331	9.47881222557082	5.50045431752483
WBGene00000137	245.718400735117	229.920434730225	206.041867294716	242.894563280252	228.268854177281
WBGene00000138	73.085473039163	108.315118095453	136.288110137651	100.71237989669	98.0914353291928
WBGene00000139	5.04037745097676	1.9935297808979	2.14626945098662	3.55455458458906	2.75022715876242
WBGene00000140	320.063968137024	334.913003190848	339.110573255887	386.261598192011	324.526804733965
WBGene00000142	269.660193627256	282.416718960536	257.552334118395	259.482484675001	274.105973489987
WBGene00000143	66.785001225442	86.3862905055758	72.9731613335452	80.5699039173519	96.2579505566846
WBGene00000144	90.7267941175816	73.0960919662565	62.2418140786121	54.5031702970322	80.6733299903642
WBGene00000145	332.664911764466	272.449070056047	240.382178510502	189.576244511416	215.434460769723
WBGene00000146	5277.27519117266	4232.92823477322	4537.21361938572	4695.56660624214	5208.93023869602
WBGene00000147	403.230196078141	342.222612387473	460.374797236631	404.034371114956	449.203769264528
WBGene00000148	564.522274509397	628.626390909806	491.495704275937	451.42843224281	522.543160164859
WBGene00000149	1479.35078186168	1791.51876310025	1724.52750386775	1719.21956741291	1414.53350199014
WBGene00000150	386.848969362466	402.693015741377	443.204641628738	468.016353637559	485.873464714693
WBGene00000151	144.910851715582	140.876104516785	139.507514314131	125.594261988813	134.761130779358
WBGene00000155	1523.45408455772	1117.70569715676	1158.98550353278	909.965973654798	1519.04213402311
WBGene00000156	493.956990195722	627.297371055874	549.444979452576	535.552890744751	617.884368335289
WBGene00000157	91.9868884803258	106.321588314555	81.5582391374917	97.1578253121009	79.7565876041101
WBGene00000158	420.871517156559	526.956372084013	407.791195687459	496.452790314272	516.12596346108
WBGene00000159	273.440476715489	287.068288449298	316.574744020527	281.994663710732	256.687868151159
WBGene00000160	4183.51328431071	4297.38569768891	4310.78219230663	4207.40777662525	4426.03224083498
WBGene00000161	151.211323529303	155.495322910036	151.311996294557	169.433768532078	114.592798281767
WBGene00000162	1164.32719117563	1235.9884641567	1224.44672178787	1190.77578583733	1191.76510213038
WBGene00000163	183.973776960652	168.785521449356	191.01798113781	248.818820921234	172.347568615778
WBGene00000164	59.2244350489769	95.6894294830994	83.7045085884783	90.0487161429228	66.005451810298
WBGene00000165	154.991606617535	79.0766813089502	94.4358558434115	135.073074214384	106.34211680548
WBGene00000166	3.78028308823257	1.9935297808979	9.65821252943981	0	4.58371193127069
WBGene00000168	699.352371323025	730.960919662565	644.953970021481	577.022694231623	759.062695818427
WBGene00000169	307.463024509582	295.706917499856	301.550857863621	182.467135342238	177.848022933303
WBGene00000170	2871.75505269401	2654.71715822904	3834.3103741876	2550.98534020675	2451.36914084357
WBGene00000171	11.3408492646977	10.6321588314555	5.36567362746656	7.10910916917811	7.33393909003311
WBGene00000172	15.1211323529303	7.97411912359162	8.5850778039465	2.3697030563927	8.25068147628725
WBGene00000174	1.26009436274419	4.65156948876178	2.14626945098662	4.73940611278541	3.66696954501655
WBGene00000175	307.463024509582	303.681036623447	345.549381608847	280.809812182535	252.104156219888
WBGene00000176	8.82066053920932	13.2901985393194	11.8044819804264	17.7727729229453	20.168332497591
WBGene00000177	1.26009436274419	6.64509926965968	2.14626945098662	5.92425764098176	3.66696954501655
WBGene00000178	274.700571078233	260.487891370659	307.989666216581	292.658327464499	243.853474743601
WBGene00000179	52.9239632352559	55.8188338651413	37.5597153922659	77.0153493327629	43.0868921539445
WBGene00000180	89.4666997548374	105.657078387589	105.167203098345	114.930598235046	52.2543160164859
WBGene00000181	573.342935048606	610.684622881725	634.222622766547	590.056061041783	549.128689366229
WBGene00000182	2652.49863357652	2815.52856055481	2774.05326540021	2375.62731403369	2627.38367900436
WBGene00000183	3107.39269852717	3271.38237045346	3381.44752002943	3178.95665015081	3043.58472236374
WBGene00000184	6.30047181372095	15.2837283202173	9.65821252943981	9.47881222557082	4.58371193127069
WBGene00000186	370.467742646792	366.809479685214	323.013552373487	372.043379853655	439.119603015732
WBGene00000187	486.396424019257	428.608902893049	429.253890197325	444.319323073632	459.287935513323
WBGene00000189	365.427365195815	265.803970786387	288.673241157701	310.431100387444	312.609153712661
WBGene00000190	15.1211323529303	17.2772581011152	17.170155607893	10.6636637537672	11.0009086350497
WBGene00000192	2710.46297426275	2523.14419268978	2634.54575108608	2629.1855410677	2778.64617273629
WBGene00000195	177.673305146931	147.521203786445	180.286633882876	176.542877701256	186.09870440959
WBGene00000196	17.6413210784186	19.2707878820131	18.2432903333863	15.4030698665526	24.7520444288617
WBGene00000197	2023.71154656717	1573.55950705541	1821.10962916215	1674.19520934145	1785.81416842306
WBGene00000198	1345.78077941079	1334.33593334766	1440.14680161203	1407.60361549727	1405.36607812759
WBGene00000199	777.478221813165	901.739970892818	814.509256649424	992.905580628543	910.32518955036
WBGene00000200	2896.95693994889	3024.84918754909	2944.68168675365	2716.86455415424	3024.3331322524
WBGene00000201	3291.36647548782	3616.2630225488	3261.25643077418	3587.73042737855	3874.15332430999
WBGene00000202	22.6816985293954	19.2707878820131	18.2432903333863	10.6636637537672	20.168332497591
WBGene00000203	226.816985293954	257.16534173583	209.261271471196	235.785454111074	253.937640992396
WBGene00000204	1999.76975367503	2504.53791473473	2265.38740551638	2107.85086866131	2176.34642496733
WBGene00000205	1901.48239338098	1941.69800659456	1867.25442235836	1880.35937524761	1917.82507204366
WBGene00000206	430.952272058513	383.422227859363	430.327024922818	332.943279423175	427.201951994429
WBGene00000207	2900.73722303712	3058.73919382435	3306.32808924489	3239.38407808883	2761.22806739747
WBGene00000208	55.4441519607443	57.1478537190732	75.1194307845319	45.0243580714614	53.17105840274
WBGene00000209	341.485572303675	315.642215308835	291.892645334181	323.464467197604	284.190139738783
WBGene00000210	419.611422793815	364.15143997735	398.132983158019	406.404074171349	384.115059840484
WBGene00000211	20.161509803907	25.2513772247068	27.9015028628261	35.5455458458906	24.7520444288617
WBGene00000212	5.04037745097676	3.98705956179581	1.07313472549331	4.73940611278541	2.75022715876242
WBGene00000213	34.0225477940931	14.6192183932513	15.0238861569064	39.1001004304796	22.9185596563535
WBGene00000214	2248.00834313563	2326.44925430785	2246.0709804575	2161.16918743015	2147.92741099345
WBGene00000215	1373.50285539117	1434.67693231952	1594.67820208306	1540.30698665526	1515.37516447809
WBGene00000216	854.34397794056	695.741893533368	822.021199727877	790.295969306967	873.655494100194
WBGene00000217	3288.84628676233	2825.4962094593	3045.55635095002	3398.15418286714	3329.60834687503
WBGene00000218	694.311993872048	628.626390909806	683.58682013924	642.189528282423	846.15322251257
WBGene00000219	2178.7031531847	2386.25514773479	2343.72624047739	2319.93929220846	2818.98283773148
WBGene00000220	107.108020833256	81.0702110898481	111.606011451304	81.7547554455483	110.009086350497
WBGene00000221	380.548497548745	429.273412820015	444.277776354231	414.698034868723	418.951270518141
WBGene00000222	52.9239632352559	51.8317743033455	53.6567362746656	48.5789126560504	45.8371193127069
WBGene00000223	2004.81013112601	2151.01863358884	1920.91115863303	2014.2475979338	2493.53929061126
WBGene00000224	79.3859448528839	83.063740870746	80.4851044119984	77.0153493327629	77.9231028316018
WBGene00000225	555.701613970188	527.620882010979	462.521066687618	658.777449677172	458.371193127069
WBGene00000226	57.9643406862327	48.5092246685157	52.5836015491723	40.284951958676	56.8380279477566
WBGene00000227	637.60774754856	635.936000106431	555.883787805536	620.862200774888	550.962174138737
WBGene00000228	147.43104044107	168.12101152239	177.067229706397	157.585253250115	155.846205663204
WBGene00000229	13771.5712904312	13100.8132101341	13853.0961713932	12906.5876966429	13768.5538991509
WBGene00000230	3785.32346568354	3197.62176856024	3722.7043627363	3321.13883353437	3546.87629241726
WBGene00000231	706.91293749949	737.606018932224	837.045085884783	827.026366681054	756.312468659664
WBGene00000232	3.78028308823257	16.6127481741492	19.3164250588796	24.8818820921234	16.5013629525745
WBGene00000233	40.3230196078141	41.19961547189	60.0955446276255	37.9152489022833	18.3348477250828
WBGene00000235	3361.9317598015	3694.01068400382	3151.79668877386	3206.20823529933	2990.413663961
WBGene00000236	210.43575857828	182.740229915641	164.189613000477	183.651986870435	226.435369404772
WBGene00000237	279.74094852921	364.15143997735	314.42847456954	391.001004304796	292.44082121507
WBGene00000238	171.37283333321	177.424150499913	253.259795216422	308.061397331052	157.679690435712
WBGene00000239	105.847926470512	123.59884641567	115.898550353278	112.560895178653	68.7556789690604
WBGene00000240	18.9014154411628	34.5545162022303	41.8522542942392	35.5455458458906	44.0036345401987
WBGene00000245	309.983213235071	370.132029320044	295.112049510661	292.658327464499	279.606427807512
WBGene00000246	2.52018872548838	6.64509926965968	2.14626945098662	4.73940611278541	6.41719670377897
WBGene00000247	154.991606617535	140.211594589819	133.068705961171	129.148816573402	168.680599070762
WBGene00000248	3.78028308823257	3.32254963482984	6.43880835295987	4.73940611278541	2.75022715876242
WBGene00000249	424.651800244792	443.228121286301	442.131506903245	439.579916960847	432.702406311953
WBGene00000250	1997.24956494954	1568.90793756665	1518.48563657304	1527.2736198451	1873.82143750346
WBGene00000253	17.6413210784186	35.8835360561623	30.0477723138127	34.3606943176942	16.5013629525745
WBGene00000254	522.939160538839	465.821458803144	490.422569550444	468.016353637559	447.37028449202
WBGene00000257	262.099627450791	320.293784797597	271.503085549808	285.549218295321	242.019989971093
WBGene00000259	65.5249068626978	37.2125559100942	53.6567362746656	37.9152489022833	49.5040888577235
WBGene00000262	40.3230196078141	36.5480459831282	42.9253890197325	28.4364366767124	21.0850748838452
WBGene00000263	675.410578430885	693.74836375247	590.224099021322	592.425764098176	604.133232541477
WBGene00000264	51.6638688725118	62.463933134801	74.0462960590385	61.6122794662103	49.5040888577235
WBGene00000265	294.86208088214	318.964764943665	325.159821824474	304.506842746462	361.196500184131
WBGene00000266	42.8432083333024	23.2578474438089	25.7552334118395	26.0667336203197	30.2524987463866
WBGene00000267	2.52018872548838	2.65803970786387	4.29253890197325	3.55455458458906	0
WBGene00000268	2300.93230637089	2052.67116439787	2339.43370157542	2181.31166340948	2617.29951275557
WBGene00000269	91.9868884803258	90.3733500673716	104.094068372851	106.636637537672	128.343934075579
WBGene00000270	16.3812267156745	16.6127481741492	12.8776167059197	14.2182183383562	13.7511357938121
WBGene00000271	396.92972426442	435.918512089675	436.765833275778	405.219222643152	499.624600508506
WBGene00000273	16529.9178504783	18198.933369817	20744.7673785112	22282.3178392606	18638.2894549329
WBGene00000274	283.521231617443	334.248493263882	281.161298079248	272.515851485161	263.105064854938
WBGene00000275	175.153116421442	188.056309331369	147.019457392584	157.585253250115	154.929463276949
WBGene00000276	921.128979166002	942.275076437743	1043.0869531795	832.950624322035	1001.99942817577
WBGene00000277	2182.48343627294	2154.34118322367	2639.91142471355	2792.6950519588	1970.9961304464
WBGene00000280	1.26009436274419	5.31607941572774	2.14626945098662	2.3697030563927	4.58371193127069
WBGene00000281	327.624534313489	359.499870488589	307.989666216581	404.034371114956	403.366649951821
WBGene00000282	3921.41365685992	4878.83188378414	4015.67014279597	4426.60530934157	3252.60198642968
WBGene00000283	23.9417928921396	42.5286353258219	37.5597153922659	14.2182183383562	48.5873464714693
WBGene00000285	109.628209558744	80.4057011628821	127.703032333704	132.703371157991	103.591889646718
WBGene00000286	22.6816985293954	19.935297808979	30.0477723138127	40.284951958676	21.0850748838452
WBGene00000288	6.30047181372095	21.9288275898769	32.1940417647994	29.6212882049088	41.2534073814362
WBGene00000289	473.795480391815	572.143047117698	611.686793531188	541.477148385733	546.378462207467
WBGene00000292	1107.62294485214	1155.58276299382	1080.64666857177	1036.74508717181	1127.59313509259
WBGene00000293	720.773975489676	700.39346302213	816.655526100411	757.120126517469	776.480801157255
WBGene00000294	463.714725489862	481.105187123361	490.422569550444	545.031702970322	426.285209608174
WBGene00000295	2.52018872548838	19.935297808979	5.36567362746656	23.697030563927	7.33393909003311
WBGene00000298	287.301514705675	222.610825533599	295.112049510661	297.397733577284	241.103247584838
WBGene00000301	8905.08686151319	7757.48888740071	8784.68086288825	7205.08214296202	5111.75554575308
WBGene00000302	47.8835857842792	43.8576551797539	30.0477723138127	40.284951958676	61.4217398790273
WBGene00000366	2050.1735281848	2380.2745583921	2188.12170528086	2110.2205717177	2138.75998713091
WBGene00000367	15.1211323529303	9.30313897752355	19.3164250588796	13.0333668101599	13.7511357938121
WBGene00000368	40.3230196078141	97.6829592639973	55.8030057256522	82.9396069737446	73.3393909003311
WBGene00000369	2425.68164828256	2535.10537137517	2629.18007745861	2584.16118299624	2639.30133002567
WBGene00000370	85.6864166666049	110.308647876351	113.752280902291	116.115449763242	123.760222144309
WBGene00000371	987.913980391444	918.352719066968	809.143583021957	827.026366681054	880.072690803973
WBGene00000372	1.26009436274419	3.98705956179581	1.07313472549331	2.3697030563927	3.66696954501655
WBGene00000373	22.6816985293954	29.2384367865026	22.5358292353596	30.8061397331052	19.2515901113369
WBGene00000375	158.771889705768	140.211594589819	177.067229706397	165.879213947489	178.764765319557
WBGene00000376	1470.53012132247	1501.79243494309	1472.34084337682	1345.99133603106	1430.11812255646
WBGene00000377	4085.22592401666	3937.88582720033	4165.90900436504	3722.80350159294	3838.40037124608
WBGene00000378	5647.74293381946	5767.28165613764	5623.22596158496	5341.31068910915	5697.55393056947
WBGene00000379	1919.1237144594	2239.39845387531	2128.02616065324	2041.49918308231	2070.9210505481
WBGene00000380	4123.02875489899	4441.58435184053	4325.80607846354	4041.52856267776	4382.02860629478
WBGene00000381	4745.51537009462	4339.24982308777	5005.10035970081	4752.43947959557	5211.68046585478
WBGene00000382	648.948596813257	620.652271786214	686.80622431572	599.534873267354	611.46717163151
WBGene00000383	509.078122548652	512.337153690761	524.76288076623	472.755759750344	511.542251529809
WBGene00000386	1708.68795588112	1849.99563667325	1708.43048298535	1605.47382070606	1916.9083296574
WBGene00000387	1984.6486213221	1979.57507243162	2002.46939777052	2004.76878570823	1652.88652241621
WBGene00000388	417.091234068327	410.667134864968	434.619563824791	447.873877658221	390.532256544263
WBGene00000390	78.1258504901397	83.063740870746	55.8030057256522	99.5275283684936	92.590981011668
WBGene00000391	0	4.65156948876178	4.29253890197325	5.92425764098176	0.916742386254139
WBGene00000392	1112.66332230312	1435.34144224649	1213.71537453294	1479.87955871724	1311.85835472967
WBGene00000393	1166.84737990112	982.145672055701	1024.84366284611	902.85686448562	1000.16594340327
WBGene00000395	8.82066053920932	8.63862905055758	8.5850778039465	9.47881222557082	8.25068147628725
WBGene00000396	1083.68115196	1191.46629904998	1248.05568574872	1131.53320942752	876.405721258957
WBGene00000397	18.9014154411628	11.9611786853874	25.7552334118395	5.92425764098176	3.66696954501655
WBGene00000401	6.30047181372095	5.98058934269371	7.51194307845319	8.29396069737446	8.25068147628725
WBGene00000402	0	2.65803970786387	10.7313472549331	15.4030698665526	11.0009086350497
WBGene00000403	860.644449754281	867.849964617554	853.142106767183	939.587261859707	1012.08359442457
WBGene00000405	5642.70255636848	4694.76263401456	5011.53916805377	4363.80817834716	4571.79428024939
WBGene00000406	187.754060048884	230.584944657191	222.138888177116	242.894563280252	188.848931568353
WBGene00000407	1054.69898161689	788.773283308604	1105.32876725811	873.235576280711	1154.17866429396
WBGene00000408	762.357089460235	532.27245149974	615.979332433161	553.325663667696	679.306108214317
WBGene00000409	234.377551470419	153.501793129139	218.919484000636	190.761096039613	223.68514224601
WBGene00000410	1023.19662254828	1004.07449964558	973.333196022434	1003.56924438231	1011.16685203831
WBGene00000411	3940.31507230108	4135.90978543618	4101.52092083544	3878.01905178666	3582.62924548117
WBGene00000413	131.049813725396	162.804932106662	167.409017176957	154.030698665526	146.678781800662
WBGene00000414	1945.58569607703	1530.36636180262	1872.62009598583	1714.48016130012	1472.28827232415
WBGene00000415	274.700571078233	314.313195454903	280.088163353755	300.952288161873	298.858017918849
WBGene00000416	3111.1729816154	3397.63925657699	3634.70731524585	3162.36872875606	3688.97136228665
WBGene00000417	633.827464460327	693.083853825505	652.465913099934	591.24091256998	792.065421723576
WBGene00000418	259.579438725303	271.120050202115	303.697127314607	283.179515238928	294.274305987578
WBGene00000419	700.612465685769	738.27052885919	729.731613335452	747.641314291898	805.816557517388
WBGene00000420	241.938117646884	256.500831808864	269.356816098821	278.440109126143	308.942184167645
WBGene00000421	173.893022058698	188.056309331369	162.04334354949	195.500502152398	198.016355430894
WBGene00000422	57.9643406862327	36.5480459831282	51.510466823679	31.9909912613015	45.8371193127069
WBGene00000423	3758.86148406592	3834.8867885206	3772.06856010899	3586.54557585036	3783.39582807083
WBGene00000424	163.812267156745	202.67552772462	180.286633882876	180.097432285846	177.848022933303
WBGene00000425	12.6009436274419	10.6321588314555	18.2432903333863	13.0333668101599	1.83348477250828
WBGene00000426	1843.51805269475	2258.66924175732	2006.76193667249	1895.76244511416	2211.18263564498
WBGene00000429	7.56056617646514	3.32254963482984	7.51194307845319	2.3697030563927	2.75022715876242
WBGene00000430	35.2826421568373	33.8900062752644	36.4865806667726	23.697030563927	19.2515901113369
WBGene00000431	7.56056617646514	8.63862905055758	4.29253890197325	18.9576244511416	6.41719670377897
WBGene00000433	1.26009436274419	9.96764890448952	3.21940417647994	5.92425764098176	1.83348477250828
WBGene00000435	41.5831139705582	51.1672643763795	40.7791195687459	33.1758427894979	29.3357563601324
WBGene00000437	293.601986519396	295.04240757289	252.186660490928	247.633969393038	184.265219637082
WBGene00000439	2.52018872548838	2.65803970786387	5.36567362746656	1.18485152819635	3.66696954501655
WBGene00000441	7.56056617646514	15.9482382471832	17.170155607893	2.3697030563927	15.5846205663204
WBGene00000442	15.1211323529303	39.8705956179581	26.8283681373328	23.697030563927	22.0018172700993
WBGene00000443	263.359721813536	267.797500567285	282.234432804741	229.861196470092	185.181962023336
WBGene00000444	695.572088234792	637.929529887329	712.561457727559	606.643982436532	624.301565039068
WBGene00000448	34.0225477940931	53.8253040842434	66.5343529805854	53.3183187688358	52.2543160164859
WBGene00000449	3.78028308823257	9.30313897752355	17.170155607893	8.29396069737446	14.6678781800662
WBGene00000451	2.52018872548838	3.32254963482984	6.43880835295987	1.18485152819635	4.58371193127069
WBGene00000453	286.041420342931	398.705956179581	391.694174805059	299.767436633677	267.688776786209
WBGene00000455	15.1211323529303	17.9417680280811	24.6820986863462	7.10910916917811	9.16742386254139
WBGene00000458	434.732555146745	436.583022016641	452.862854158178	325.834170253997	188.848931568353
WBGene00000459	1646.94333210666	1565.58538793182	1572.1423728477	1472.77044954807	1599.71546401347
WBGene00000460	229.337174019442	207.991607140348	325.159821824474	296.212882049088	265.8552920137
WBGene00000461	312.503401960559	295.706917499856	343.40311215786	323.464467197604	275.022715876242
WBGene00000462	147.43104044107	138.218064808921	155.60453519653	130.333668101599	121.9267373718
WBGene00000463	103.327737745024	106.986098241521	127.703032333704	71.0910916917811	74.2561332865852
WBGene00000464	505.29783946042	582.775205949154	477.544952844524	458.537541411988	477.622783238406
WBGene00000465	12429.5707941087	10570.3594082477	10455.5516304813	9734.74015566123	12025.8266228818
WBGene00000466	132.30990808814	166.791991668458	147.019457392584	176.542877701256	182.431734864574
WBGene00000467	304.942835784094	317.635745089733	311.209070393061	311.615951915641	335.527713369015
WBGene00000469	220.516513480233	187.391799404403	252.186660490928	186.021689926827	150.345751345679
WBGene00000472	7463.53891053383	7929.5969584849	8256.69857794554	7573.57096823108	8097.58549778281
WBGene00000473	13145.3043921474	10537.7984218263	11279.7190996602	10662.478902239	12867.3961334631
WBGene00000474	9754.39046200277	7940.22911731635	8322.15979620064	10221.7141337499	10361.9391918305
WBGene00000475	2290.85155146894	2201.52138803825	2337.28743212443	2178.94196035309	2258.8532397302
WBGene00000478	65.5249068626978	106.321588314555	133.068705961171	116.115449763242	87.0905266941432
WBGene00000479	3952.91601592852	3578.38595671174	4024.25522059992	3592.46983349134	4812.89752783423
WBGene00000480	2908.29778921359	2887.29563266713	3247.30567934276	3122.08377679739	3006.91502691357
WBGene00000482	136.090191176372	155.495322910036	174.92096025541	123.224558932421	107.258859191734
WBGene00000485	0	1.32901985393194	4.29253890197325	0	5.50045431752483
WBGene00000493	35.2826421568373	39.8705956179581	28.9746375883194	42.6546550150687	22.0018172700993
WBGene00000496	210.43575857828	170.114541303288	209.261271471196	175.35802617306	235.602793267314
WBGene00000497	3.78028308823257	7.30960919662565	13.9507514314131	2.3697030563927	6.41719670377897
WBGene00000498	408.270573529117	325.609864213324	336.9643038049	373.228231381851	440.953087788241
WBGene00000499	20.161509803907	1.9935297808979	7.51194307845319	2.3697030563927	4.58371193127069
WBGene00000500	661.549540440699	522.304802595251	577.346482315402	627.971309944067	581.214672885124
WBGene00000501	3.78028308823257	3.98705956179581	2.14626945098662	2.3697030563927	4.58371193127069
WBGene00000502	221.776607842977	252.513772247068	208.188136745703	165.879213947489	206.267036907181
WBGene00000503	8477.91487254291	8968.2259743327	9910.39918993074	7990.6387061562	5422.53121469323
WBGene00000506	105.847926470512	93.0313897752355	85.850778039465	80.5699039173519	104.508632032972
WBGene00000507	149.951229166559	196.030428454961	172.774690804423	227.4914934137	310.775668940153
WBGene00000508	113.408492646977	148.185713713411	125.556762882718	129.148816573402	110.925828736751
WBGene00000509	725.814352940653	699.728953095164	620.271871335135	667.071410374546	693.057244008129
WBGene00000510	0	1.9935297808979	3.21940417647994	5.92425764098176	1.83348477250828
WBGene00000511	13.8610379901861	15.2837283202173	19.3164250588796	11.8485152819635	13.7511357938121
WBGene00000512	15.1211323529303	23.2578474438089	25.7552334118395	21.3273275075343	22.0018172700993
WBGene00000514	66.785001225442	68.4445224774947	30.0477723138127	56.8728733534249	40.3366649951821
WBGene00000515	40.3230196078141	49.1737345954816	42.9253890197325	40.284951958676	60.5049974927731
WBGene00000516	168.852644607721	118.947276926908	142.726918490611	111.376043650457	101.758404874209
WBGene00000517	2275.73041911601	2122.4447067293	1974.56789490769	2053.34769836428	2368.86232608069
WBGene00000518	5.04037745097676	13.2901985393194	12.8776167059197	2.3697030563927	9.16742386254139
WBGene00000519	318.80387377428	304.345546550413	336.9643038049	293.843178992695	335.527713369015
WBGene00000520	61.7446237744653	51.8317743033455	65.461218255092	47.3940611278541	75.1728756728394
WBGene00000522	178.933399509675	141.540614443751	206.041867294716	228.676344941896	215.434460769723
WBGene00000523	8.82066053920932	11.2966687584215	12.8776167059197	15.4030698665526	13.7511357938121
WBGene00000524	34.0225477940931	47.8447147415497	65.461218255092	68.7213886353884	44.9203769264528
WBGene00000526	22.6816985293954	31.8964764943665	41.8522542942392	49.7637641842468	21.0850748838452
WBGene00000527	512.858405636885	408.009095157104	479.691222295511	527.258930047377	496.874373349743
WBGene00000528	476.315669117304	447.215180848096	507.592725158337	529.628633103769	474.872556079644
WBGene00000529	12.6009436274419	15.9482382471832	6.43880835295987	9.47881222557082	1.83348477250828
WBGene00000530	441.033026960466	484.427736758191	462.521066687618	476.310314334933	458.371193127069
WBGene00000531	1.26009436274419	1.32901985393194	2.14626945098662	13.0333668101599	2.75022715876242
WBGene00000532	359.126893382094	338.900062752644	356.28072886378	300.952288161873	353.862561094097
WBGene00000533	3.78028308823257	11.9611786853874	9.65821252943981	8.29396069737446	11.0009086350497
WBGene00000534	2641.15778431182	2457.35770992015	2271.82621386934	2393.40008695663	2258.8532397302
WBGene00000535	5631.36170710378	5561.94808870515	5016.90484168123	5706.24495979363	3980.49544111547
WBGene00000536	120.969058823442	138.882574735887	159.897074098504	127.963965045206	121.009994985546
